parl_id,Party,State,Office,House,Cabinet,Level,Start,Finish,Ministry_ID,Ministry_Name
"""84N""",ALP,QLD,"Minister for Agriculture, Fisheries and Forestry",Senate,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""PG6""",ALP,VIC,Minister for Disability Reform,HR ,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""PG6""",ALP,VIC,"Minister for Families, Community Services and Indigenous Affairs",HR ,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""84L""",ALP,QLD,Minister for Human Services,Senate,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HVO""",ALP,QLD,Parliamentary Secretary for Health and Ageing,HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HVO""",ALP,QLD,Parliamentary Secretary to the Attorney-General,HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""00AN3""",ALP,VIC,Minister for Immigration and Citizenship,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HWR""",ALP,WA,"Parliamentary Secretary for Mental Health, Homelessness and Social Housing",HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""83M""",ALP,NSW,Minister for Health,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""83E""",ALP,QLD,Parliamentary Secretary for Small Business,HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""83E""",ALP,QLD,Parliamentary Secretary to the Treasurer,HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HWA""",ALP,SA,Parliamentary Secretary for Disabilities and Carers,HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HWA""",ALP,SA,Parliamentary Secretary for Sustainability and Urban Water,HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""00ATG""",ALP,VIC,Minister for Employment and Workplace Relations,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""00ATG""",ALP,VIC,Minister for Financial Services and Superannuation,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""IJ4""",ALP,NT,Minister for Defence Science and Personnel,HR,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""IJ4""",ALP,NT,Minister Assisting the Prime Minister on the Centenary of ANZAC,HR,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""IJ4""",ALP,NT,Minister for Indigenous Health ,HR,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""IJ4""",ALP,NT,Minister for Veterans' Affairs,HR,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""182468""",ALP,NSW,Parliamentary Secretary for Multicultural Affairs,Senate,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""182468""",ALP,NSW,Parliamentary Secretary for Pacific Island Affairs,Senate,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""UK6""",ALP,VIC,Parliamentary Secretary for Trade,HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""00AOU""",ALP,SA,Minister for Finance and Deregulation,Senate,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""00AOU""",ALP,SA,Leader of the Government in the Senate,Senate,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""7G6""",ALP,ACT,Minister Assisting for Industry and Innovation,Senate,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""7G6""",ALP,ACT,Minister for Multicultural Affairs,Senate,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""7G6""",ALP,ACT,Minister for Sport,Senate,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""I0N""",ALP,SA,Minister for Science and Research,Senate,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""I0N""",ALP,SA,Minister Assisting for Tourism,Senate,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""83T""",ALP,QLD,Prime Minister,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""WX4""",ALP,NSW,Minister for Foreign Affairs,Senate,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HVW""",ALP,NSW,Assistant Treasurer,HR,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HVW""",ALP,NSW,Minister Assisting for Deregulation,HR,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HVN""",ALP,QLD,"Parliamentary Secretary for Climate Change, Industry and Innovation",HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HRI""",ALP,NSW,Minister for Defence Materiel,HR,,Outer,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""849""",ALP,TAS,"Parliamentary Secretary for Agriculture, Fisheries and Forestry",HR,,ParlSec,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""YW6""",ALP,NSW,"Minister for Climate Change, Industry and Innovation",HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""83V""",ALP,QLD,"Minister for Tertiary Education, Skills, Science and Research",HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""83V""",ALP,QLD,Minister Assisting The Prime Minister on Asian Century Policy,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""83V""",ALP,QLD,Minister for Trade and Competitiveness,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""HV4""",ALP,NSW,"Minister for School Education, Early Childhood and Youth",HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""5V5""",ALP,WA,Deputy Leader of the House,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""5V5""",ALP,WA,Minister for Defence,HR,Yes,Inner,2013-06-27,2013-07-01,M0064,"64. Rudd (ALP), 27 Jun 2013-1 Jul 2013"
"""R36""",ALP,NSW,Deputy Prime Minister,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""R36""",ALP,NSW,"Minister for Broadband, Communications and the Digital Economy",HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""R36""",ALP,NSW,Minister for Infrastructure and Transport,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""R36""",ALP,NSW,Leader of the House,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DZP""",ALP,NSW,Minister for Regional Communications,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DZP""",ALP,NSW,Minister for Regional Development,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DZP""",ALP,NSW,Minister for Road Safety,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DZS""",ALP,NSW,Treasurer,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DYW""",ALP,NSW,"Minister for Immigration, Multicultural Affairs and Citizenship",HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DYW""",ALP,NSW,Minister for the Arts,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DYW""",ALP,NSW,Vice-President of the Executive Council,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWK""",ALP,SA,Minister for Climate Change,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWK""",ALP,SA,"Minister for the Environment, Heritage and Water",HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""AI6""",ALP,NSW,Parliamentary Secretary for Housing and Homelessness,Senate,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""AW5""",ALP,VIC,"Minister for Innovation, Industry, Science and Research",Senate,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""AW5""",ALP,VIC,Minister for Higher Education,Senate,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWL""",ALP,NSW,Minister for Home Affairs,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWL""",ALP,NSW,Minister for Justice,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""GB6""",ALP,VIC,Deputy Leader of the Government in the Senate,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""GB6""",ALP,VIC,Manager of Government Business in the Senate,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""GB6""",ALP,VIC,Minister for Mental Health and Ageing,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWM""",ALP,NSW,Minister for Community Services,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWM""",ALP,NSW,Minister for Housing and Homelessness,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWM""",ALP,NSW,Minister for Indigenous Employment and Economic Development,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWM""",ALP,NSW,Minister for the Status of Women,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""WF6""",ALP,VIC,Parliamentary Secretary for the Arts,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWG""",ALP,VIC,Attorney-General,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWG""",ALP,VIC,Minister for Emergency Management,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWG""",ALP,VIC,Minister for the Public Service and Integrity,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWG""",ALP,VIC,Special Minister of State,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DZU""",ALP,SA,"Minister for Early Childhood, Childcare and Youth",HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""DZU""",ALP,SA,Minister for Employment Participation,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""I0O""",ALP,VIC,Parliamentary Secretary for Defence,Senate,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""8K6""",ALP,NSW,"Minister for Agriculture, Fisheries and Forestry",HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""8W5""",ALP,WA,Minister for Resources and Energy,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""8W5""",ALP,WA,Minister for Small Business,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""8W5""",ALP,WA,Minister for Tourism,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""VU5""",ALP,VIC,Cabinet Secretary,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""VU5""",ALP,VIC,Parliamentary Secretary to the Prime Minister,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""91219""",ALP,NSW,Parliamentary Secretary for Broadband,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""91219""",ALP,NSW,Parliamentary Secretary to the Prime Minister,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""00AMR""",ALP,VIC,"Minister for Regional Australia, Local Government and Territories",HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""PG6""",ALP,VIC,Minister for Disability Reform,HR ,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""PG6""",ALP,VIC,"Minister for Families, Community Services and Indigenous Affairs",HR ,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWQ""",ALP,VIC,Minister for Trade,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""84L""",ALP,QLD,Minister for Human Services,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HVO""",ALP,QLD,Parliamentary Secretary for Health and Ageing,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HVO""",ALP,QLD,Parliamentary Secretary to the Attorney-General,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""00AN3""",ALP,VIC,Minister for Employment,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""00AN3""",ALP,VIC,Minister for Skills and Training,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWR""",ALP,WA,Minister for International Development,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""83M""",ALP,NSW,Minister for Health and Medical Research,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""83E""",ALP,QLD,Parliamentary Secretary for Small Business,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""83E""",ALP,QLD,Parliamentary Secretary to the Treasurer,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWA""",ALP,SA,Parliamentary Secretary for Disabilities and Carers,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HWA""",ALP,SA,Parliamentary Secretary for Sustainability and Urban Water,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""00ATG""",ALP,VIC,Minister for Education,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""00ATG""",ALP,VIC,Minister for Workplace Relations,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""IJ4""",ALP,NT,Minister for Defence Science and Personnel,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""IJ4""",ALP,NT,Minister Assisting the Prime Minister on the Centenary of ANZAC,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""IJ4""",ALP,NT,Minister for Indigenous Health ,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""IJ4""",ALP,NT,Minister for Veterans' Affairs,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""182468""",ALP,NSW,Parliamentary Secretary for Infrastructure and Transport,Senate,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""182468""",ALP,NSW,Parliamentary Secretary for Multicultural Affairs,Senate,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""182468""",ALP,NSW,Parliamentary Secretary for Pacific Island Affairs,Senate,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""UK6""",ALP,VIC,Parliamentary Secretary for Schools,HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""00AOU""",ALP,SA,Minister for Finance and Deregulation,Senate,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""00AOU""",ALP,SA,Leader of the Government in the Senate,Senate,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""7G6""",ALP,ACT,Minister Assisting for Innovation and Industry,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""7G6""",ALP,ACT,Minister Assisting for the Digital Economy,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""7G6""",ALP,ACT,Minister for Multicultural Affairs,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""I0N""",ALP,SA,Minister Assisting for Tourism,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""I0N""",ALP,SA,Minister for Sport,Senate,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""83T""",ALP,QLD,Prime Minister,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""WX4""",ALP,NSW,Minister for Foreign Affairs,Senate,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HVW""",ALP,NSW,Assistant Treasurer,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HVW""",ALP,NSW,Minister Assisting for Financial Services and Superannuation,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HVW""",ALP,NSW,Minister for Competition Policy and Consumer Affairs,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HVW""",ALP,NSW,Minister Assisting for Deregulation,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HVN""",ALP,QLD,"Parliamentary Secretary for Climate Change, Innovation and Industry",HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""HRI""",ALP,NSW,Minister for Defence Materiel,HR,,Outer,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""849""",ALP,TAS,"Parliamentary Secretary for Agriculture, Fisheries and Forestry",HR,,ParlSec,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""5V5""",ALP,WA,Deputy Leader of the House,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""5V5""",ALP,WA,Minister for Defence,HR,Yes,Inner,2013-07-01,2013-09-18,M0065,"65. Rudd (ALP), 1 Jul 2013-18 Sep 2013"
"""EZ5""",LP,NSW,Prime Minister,HR,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""N26""",LP,TAS,Leader of the Government in the Senate,Senate,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""N26""",LP,TAS,Minister Assisting the Prime Minister for the Public Service,Senate,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""N26""",LP,TAS,Minister for Employment,Senate,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""HK5""",LP,VIC,Minister for Social Services,HR,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""LL6""",LP,NSW,Parliamentary Secretary to the Minister for Industry,HR,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""1K6""",LP,VIC,Minister for Small Business,HR,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""H6X""",LP,SA,Parliamentary Secretary to the Minister for the Environment,Senate,,ParlSec,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""83P""",LP,WA,Minister for Foreign Affairs,HR,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""008W7""",LP,QLD,Deputy Leader of the Government in the Senate,Senate,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""008W7""",LP,QLD,Attorney-General,Senate,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""008W7""",LP,QLD,Minister for the Arts,Senate,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""008W7""",LP,QLD,Vice-President of the Executive Council,Senate,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""IYU""",LP,SA,Assistant Minister for Infrastructure and Regional Development,HR,,Outer,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""I0M""",LP,WA,Assistant Minister for Immigration and Border Protection,Senate,,Outer,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""I0M""",LP,WA,Minister Assisting the Prime Minister for Women,Senate,,Outer,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""IPZ""",NP,VIC,Parliamentary Secretary to the Minister for Defence,HR,,ParlSec,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""00AN0""",LP,QLD,Parliamentary Secretary to the Treasurer,HR,,ParlSec,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""00AOL""",LP,TAS,Parliamentary Secretary to the Minister for Agriculture,Senate,,ParlSec,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""HDA""",LP,WA,Minister for Finance,Senate,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""00AKI""",LP,QLD,Minister for Health,HR,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""00AKI""",LP,QLD,Minister for Sport,HR,Yes,Inner,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""E4T""",LP,NSW,Parliamentary Secretary to the Minister for Social Services,Senate,,ParlSec,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""D2I""",LP,VIC,Assistant Minister for Social Services,Senate,,Outer,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""D2I""",LP,VIC,Manager of Government Business in the Senate,Senate,,Outer,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""L6B""",LP,NSW,Parliamentary Secretary to the Minister for Communications,HR,,ParlSec,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
"""FKL""",LP,VIC,Parliamentary Secretary to the Prime Minister,HR,,ParlSec,2013-09-18,2014-12-23,M0066,"66. Abbott (LP-NP), 18 Sep 2013-23 Dec 2014"
